YEAR;MONTH;DAY;TEMP;VISIB
2015;5;29;76.56666666666668;6.955555555555556
2015;5;30;77.35555555555557;6.933333333333334
2015;5;31;75.37777777777778;6.833333333333333
2015;6;1;74.75555555555556;6.711111111111111
2015;6;2;68.33333333333333;6.777777777777778
2015;6;3;64.55555555555556;6.7555555555555555
2015;6;4;69.04444444444444;6.733333333333333
2015;6;5;61.68888888888889;338.1666666666667
2015;6;6;55.03333333333333;6.922222222222222
2015;6;7;60.56666666666666;337.9555555555556
2015;6;8;66.51111111111112;6.955555555555556
2015;6;9;59.52222222222222;6.8999999999999995
2015;6;10;54.166666666666664;6.911111111111111
2015;6;11;57.97777777777778;6.911111111111111
2015;6;12;59.43333333333334;6.922222222222222
2015;6;13;62.28888888888889;6.922222222222222
2015;6;14;70.84444444444445;338.17777777777775
2015;6;15;76.25555555555556;6.944444444444444
2015;6;16;71.18888888888888;6.922222222222222
2015;6;17;62.86666666666667;6.311111111111111
2015;6;18;59.166666666666664;6.8999999999999995
2015;6;19;63.099999999999994;6.788888888888889
2015;6;20;77.3;6.911111111111111
2015;6;21;79.39999999999999;6.8999999999999995
2015;6;22;75.1;6.788888888888889
2015;6;23;73.24444444444444;6.7555555555555555
2015;6;24;73.96666666666665;6.577777777777777
2015;6;25;75.04444444444444;6.433333333333333
2015;6;26;75.45555555555556;337.7888888888889
2015;6;27;77.04444444444444;338.0555555555556
2015;6;28;76.73333333333333;337.9222222222222
2015;6;29;68.7;6.599999999999999
2015;6;30;64.38888888888889;6.522222222222222
2015;7;1;65.26666666666667;6.8999999999999995
2015;7;2;68.3111111111111;6.811111111111111
2015;7;3;60.67777777777778;6.633333333333333
2015;7;4;65.83333333333333;6.588888888888889
2015;7;5;67.86666666666667;6.788888888888889
2015;7;6;57.46666666666667;6.911111111111111
2015;7;7;56.855555555555554;6.888888888888889
2015;7;8;62.455555555555556;6.866666666666666
2015;7;9;68.47777777777777;6.811111111111111
2015;7;10;73.58888888888889;6.311111111111111
2015;7;11;67.53333333333333;6.055555555555556
2015;7;12;58.81111111111111;5.622222222222223
2015;7;13;57.1;6.488888888888888
2015;7;14;60.03333333333333;6.688888888888889
2015;7;15;62.29999999999999;6.722222222222222
2015;7;16;62.12222222222223;6.8
2015;7;17;60.53333333333334;6.8
2015;7;18;61.29999999999999;6.944444444444444
2015;7;19;61.855555555555554;6.811111111111111
2015;7;20;65.86666666666667;6.433333333333333
2015;7;21;64.63333333333333;6.744444444444444
2015;7;22;61.9;6.866666666666666
2015;7;23;63.02222222222222;6.711111111111111
2015;7;24;65.78888888888889;6.2555555555555555
2015;7;25;66.08888888888889;6.866666666666666
2015;7;26;65.52222222222223;6.788888888888889
2015;7;27;68.12222222222222;6.822222222222222
2015;7;28;71.83333333333334;7.0666666666666655
2015;7;29;72.25555555555556;338.02222222222224
2015;7;30;69.10000000000001;6.688888888888889
2015;7;31;66.10000000000001;6.533333333333332
2015;8;1;61.62222222222223;6.355555555555555
2015;8;2;63.06666666666666;6.877777777777777
2015;8;3;63.74444444444445;6.944444444444444
2015;8;4;61.97777777777778;6.933333333333334
2015;8;5;61.25555555555555;6.911111111111111
2015;8;6;61.11111111111111;6.822222222222222
2015;8;7;63.17777777777778;337.7
2015;8;8;67.08888888888889;6.622222222222223
2015;8;9;70.14444444444445;6.7444444444444445
2015;8;10;69.43333333333334;6.888888888888889
2015;8;11;65.21111111111111;6.844444444444444
2015;8;12;62.44444444444445;6.611111111111111
2015;8;13;66.6111111111111;6.866666666666666
2015;8;14;62.800000000000004;6.666666666666667
2015;8;15;59.4;6.933333333333334
2015;8;16;58.01111111111111;6.922222222222222
2015;8;17;55.36666666666667;6.711111111111111
2015;8;18;53.944444444444436;6.0555555555555545
2015;8;19;51.577777777777776;6.811111111111111
2015;8;20;58.18888888888889;6.7444444444444445
2015;8;21;60.94444444444445;6.711111111111111
2015;8;22;63.15555555555556;6.277777777777778
2015;8;23;56.92222222222222;6.8999999999999995
2015;8;24;50.344444444444434;6.911111111111111
2015;8;25;59.644444444444446;6.911111111111111
2015;8;26;61.37777777777777;6.866666666666666
2015;8;27;64.14444444444445;6.722222222222221
2015;8;28;64.34444444444445;6.633333333333333
2015;8;29;62.57777777777778;6.466666666666666
2015;8;30;52.36666666666667;6.733333333333333
2015;8;31;51.37777777777777;6.699999999999999
2015;9;1;51.5;338.02222222222224
2015;9;2;54.81111111111111;6.911111111111111
2015;9;3;53.63333333333333;6.711111111111111
2015;9;4;55.13333333333333;6.7555555555555555
2015;9;5;59.4;6.3
2015;9;6;61.81111111111111;5.322222222222223
2015;9;7;65.10000000000001;6.311111111111111
2015;9;8;58.177777777777784;6.944444444444444
2015;9;9;56.144444444444446;6.911111111111111
2015;9;10;52.74444444444445;6.51111111111111
2015;9;11;51.322222222222216;6.7555555555555555
2015;9;12;49.9;6.877777777777777
2015;9;13;54.26666666666667;6.722222222222221
2015;9;14;55.65555555555556;337.73333333333335
2015;9;15;57.388888888888886;337.6222222222222
2015;9;16;56.26666666666667;6.077777777777777
2015;9;17;57.51111111111112;6.577777777777778
2015;9;18;63.31111111111111;448.53333333333336
2015;9;19;67.06666666666668;6.977777777777778
2015;9;20;60.87777777777777;338.0444444444444
2015;9;21;61.23333333333334;6.811111111111111
2015;9;22;64.08888888888889;448.53333333333336
2015;9;23;64.2;337.85555555555555
2015;9;24;65.04444444444444;337.6888888888889
2015;9;25;65.39999999999999;6.177777777777777
2015;9;26;65.67777777777779;337.8777777777778
2015;9;27;66.76666666666667;338.2666666666667
2015;9;28;68.34444444444445;338.1888888888889
2015;9;29;56.75555555555555;6.51111111111111
2015;9;30;46.0;6.466666666666666
2015;10;1;46.34166666666667;6.741666666666666
2015;10;2;49.275000000000006;6.433333333333333
2015;10;3;51.6625;7.475
2015;10;4;43.16666666666667;7.612499999999999
2015;10;5;51.5;256.03749999999997
2015;10;6;43.695833333333326;7.579166666666667
2015;10;7;32.675000000000004;7.624999999999999
2015;10;8;30.4625;7.2875
2015;10;9;29.699999999999996;7.566666666666667
2015;10;10;29.604166666666668;6.1125
2015;10;11;28.904166666666665;7.533333333333334
2015;10;12;31.470833333333335;8.104166666666668
2015;10;13;36.370000000000005;8.213333333333335
2015;10;14;38.22666666666667;8.343333333333334
2015;10;15;37.39;7.846666666666667
2015;10;16;39.48333333333333;7.9333333333333345
2015;10;17;42.37;8.03
2015;10;18;44.06666666666667;8.213333333333335
2015;10;19;39.3;6.553333333333333
2015;10;20;31.873333333333335;8.326666666666666
2015;10;21;27.75;8.206666666666667
2015;10;22;29.526666666666664;140.92000000000002
2015;10;23;31.659999999999997;6.653333333333333
2015;10;24;33.96333333333333;4.83
2015;10;25;33.410000000000004;4.26
2015;10;26;34.379999999999995;6.006666666666666
2015;10;27;37.39333333333334;6.693333333333333
2015;10;28;35.8;5.8
2015;10;29;31.56666666666667;6.763333333333334
2015;10;30;29.363333333333333;6.8533333333333335
2015;10;31;28.160000000000004;8.2
2015;11;1;30.936666666666667;7.613333333333334
2015;11;2;36.230000000000004;6.419999999999999
2015;11;3;41.00666666666667;5.366666666666667
2015;11;4;39.61;8.113333333333333
2015;11;5;39.083333333333336;6.6066666666666665
2015;11;6;34.06333333333333;8.213333333333335
2015;11;7;28.236666666666668;7.9
2015;11;8;29.689999999999998;7.786666666666667
2015;11;9;30.426666666666666;5.743333333333333
2015;11;10;32.03333333333334;3.5166666666666666
2015;11;11;34.01;3.8633333333333333
2015;11;12;32.94;4.426666666666668
2015;11;13;29.636666666666667;5.73
2015;11;14;24.443333333333335;6.959999999999999
2015;11;15;25.37;5.76
2015;11;16;28.409999999999997;5.076666666666666
2015;11;17;26.993333333333332;6.156666666666667
2015;11;18;24.080000000000002;5.976666666666667
2015;11;19;24.62333333333333;5.0600000000000005
2015;11;20;27.68;3.2800000000000002
2015;11;21;33.526666666666664;5.426666666666667
2015;11;22;38.013333333333335;3.6133333333333333
2015;11;23;41.17666666666667;5.99
2015;11;24;30.996666666666663;7.726666666666668
2015;11;25;29.4;5.95
2015;11;26;26.32;4.463333333333334
2015;11;27;21.2;7.49
2015;11;28;22.58;8.33
2015;11;29;22.12;7.909999999999999
2015;11;30;27.96;6.553333333333333
2015;12;1;32.14;4.74
2015;12;2;31.246666666666663;6.756666666666666
2015;12;3;29.419999999999998;7.063333333333334
2015;12;4;29.29333333333334;7.7
2015;12;5;30.25;5.286666666666667
2015;12;6;34.03333333333333;5.369999999999999
2015;12;7;36.60333333333333;6.193333333333333
2015;12;8;33.99;8.22
2015;12;9;30.726666666666667;8.303333333333333
2015;12;10;30.51;8.013333333333334
2015;12;11;29.143333333333334;6.6800000000000015
2015;12;12;27.063333333333333;6.346666666666668
2015;12;13;29.55;4.473333333333334
2015;12;14;27.403333333333336;6.42
2015;12;15;24.406666666666666;4.86
2015;12;16;21.593333333333334;5.710000000000001
2015;12;17;14.703333333333333;6.580000000000001
2015;12;18;10.52;7.636666666666668
2015;12;19;14.433333333333334;4.750000000000001
2015;12;20;28.48333333333333;5.3533333333333335
2015;12;21;33.236666666666665;2.7866666666666666
2015;12;22;36.27333333333333;3.0233333333333334
2015;12;23;36.14;5.799999999999999
2015;12;24;35.52333333333333;5.456666666666666
2015;12;25;28.096666666666664;8.16
2015;12;26;28.3;6.65
2015;12;27;27.309999999999995;6.806666666666667
2015;12;28;23.486666666666668;6.6033333333333335
2015;12;29;17.656666666666666;6.933333333333333
2015;12;30;11.963333333333335;7.220000000000001
2015;12;31;4.093333333333334;7.946666666666667
2016;1;1;0.17500000000000007;9.495833333333332
2016;1;2;-6.133333333333334;11.2875
2016;1;3;-0.5208333333333334;5.291666666666667
2016;1;4;0.050000000000000065;6.966666666666666
2016;1;5;4.0125;8.595833333333333
2016;1;6;7.729166666666667;6.6875
2016;1;7;11.5375;6.4375
2016;1;8;16.462500000000002;6.554166666666666
2016;1;9;22.63333333333333;5.991666666666666
2016;1;10;19.23333333333333;5.362500000000001
2016;1;11;4.2125;10.079166666666667
2016;1;12;-3.7375000000000003;52.416666666666664
2016;1;13;17.84166666666667;5.824999999999999
2016;1;14;27.254166666666666;6.558333333333333
2016;1;15;20.39166666666667;8.933333333333332
2016;1;16;9.329166666666666;8.454166666666666
2016;1;17;17.483333333333334;5.675
2016;1;18;26.8625;4.170833333333333
2016;1;19;22.92916666666667;6.891666666666667
2016;1;20;24.545833333333334;7.208333333333333
2016;1;21;13.170833333333333;7.512499999999999
2016;1;22;11.1875;8.045833333333334
2016;1;23;13.679166666666667;6.0
2016;1;24;-1.9791666666666667;7.833333333333335
2016;1;25;-10.641666666666666;7.570833333333333
2016;1;26;-7.6375;7.108333333333332
2016;1;27;2.1624999999999996;8.133333333333333
2016;1;28;7.545833333333332;8.2875
2016;1;29;17.195833333333333;4.908333333333333
2016;1;30;29.733333333333334;10.229166666666666
2016;1;31;33.125;9.058333333333332
2016;2;1;33.27916666666667;8.904166666666667
2016;2;2;28.541666666666668;8.799999999999999
2016;2;3;31.80416666666667;6.408333333333334
2016;2;4;33.770833333333336;9.070833333333333
2016;2;5;28.88333333333333;9.345833333333333
2016;2;6;24.09166666666667;7.341666666666666
2016;2;7;23.354166666666668;8.8625
2016;2;8;24.620833333333334;11.325000000000001
2016;2;9;24.40416666666667;52.54999999999999
2016;2;10;25.058333333333334;11.266666666666666
2016;2;11;24.254166666666666;9.65
2016;2;12;23.09166666666667;10.9625
2016;2;13;19.829166666666666;52.0
2016;2;14;22.3125;10.008333333333335
2016;2;15;26.17916666666667;6.9624999999999995
2016;2;16;32.5;6.808333333333334
2016;2;17;28.441666666666666;7.125
2016;2;18;27.38333333333333;7.8125
2016;2;19;27.170833333333334;10.25
2016;2;20;22.516666666666666;10.441666666666666
2016;2;21;20.695833333333336;7.408333333333334
2016;2;22;24.34166666666667;6.966666666666666
2016;2;23;34.6125;7.875
2016;2;24;34.7;5.604166666666667
2016;2;25;32.712500000000006;4.325
2016;2;26;31.258333333333336;10.6
2016;2;27;29.962499999999995;8.420833333333334
2016;2;28;29.54583333333333;9.833333333333334
2016;2;29;25.295833333333334;5.166666666666667
2016;3;1;26.50833333333333;9.358333333333333
2016;3;2;27.183333333333334;6.875
2016;3;3;33.38333333333333;5.5
2016;3;4;33.62916666666667;7.920833333333332
2016;3;5;33.170833333333334;7.308333333333334
2016;3;6;34.416666666666664;5.5125
2016;3;7;35.979166666666664;5.016666666666667
2016;3;8;35.88333333333333;5.370833333333334
2016;3;9;33.9125;51.137499999999996
2016;3;10;32.420833333333334;53.2125
2016;3;11;31.233333333333334;11.387499999999998
2016;3;12;32.30833333333333;10.541666666666666
2016;3;13;30.966666666666665;11.924999999999999
2016;3;14;26.191666666666666;10.775
2016;3;15;20.95416666666667;53.0875
2016;3;16;24.799999999999997;11.145833333333334
2016;3;17;32.262499999999996;11.766666666666667
2016;3;18;30.36666666666667;10.508333333333333
2016;3;19;19.658333333333335;9.891666666666666
2016;3;20;17.604166666666668;13.008333333333333
2016;3;21;19.2625;11.637500000000001
2016;3;22;24.325000000000003;8.554166666666667
2016;3;23;30.71666666666667;5.625
2016;3;24;27.22083333333333;10.970833333333333
2016;3;25;31.862499999999997;6.412500000000001
2016;3;26;38.454166666666666;8.508333333333333
2016;3;27;35.36666666666667;4.620833333333333
2016;3;28;35.75833333333333;10.941666666666668
2016;3;29;35.7;11.683333333333332
2016;3;30;37.075;9.466666666666667
2016;3;31;40.166666666666664;10.775
2016;4;1;39.3125;10.145833333333332
2016;4;2;35.42916666666667;7.395833333333333
2016;4;3;34.841666666666676;8.645833333333334
2016;4;4;35.56250000000001;9.641666666666666
2016;4;5;34.94583333333333;10.65
2016;4;6;35.14166666666667;12.191666666666668
2016;4;7;39.09166666666667;12.991666666666667
2016;4;8;45.30833333333333;54.849999999999994
2016;4;9;52.06666666666667;54.32916666666666
2016;4;10;55.12500000000001;54.55833333333334
2016;4;11;52.24583333333334;12.645833333333334
2016;4;12;46.465;12.06
2016;4;13;54.400000000000006;177.83333333333334
2016;4;14;53.160000000000004;8.59
2016;4;15;56.75;11.25
2016;4;16;59.839999999999996;11.96
2016;4;17;48.15;10.34
2016;4;18;46.791666666666664;11.508333333333335
2016;4;19;48.86;9.41
2016;4;20;47.96000000000001;10.360000000000001
2016;4;21;44.96;8.379999999999999
2016;4;22;42.89;11.030000000000001
2016;4;23;40.489999999999995;10.14
2016;4;24;46.4;12.180000000000001
2016;4;25;54.94;210.44
2016;4;26;59.8;212.23999999999995
2016;4;27;56.11999999999999;211.57
2016;4;28;52.65;212.78000000000003
2016;4;29;50.36;212.02999999999997
2016;4;30;51.14;12.0
2016;5;1;48.875;12.700000000000001
2016;5;2;51.2625;11.6125
2016;5;3;51.150000000000006;13.85
2016;5;4;50.675;9.6125
2016;5;5;54.025;10.325
2016;5;6;57.074999999999996;11.2
2016;5;7;57.6;11.575
2016;5;8;58.2;11.675
2016;5;9;61.175;259.625
2016;5;10;63.5;12.425
2016;5;11;62.0;261.425
2016;5;12;58.35;11.8
2016;5;13;48.324999999999996;259.95
2016;5;14;49.824999999999996;13.125
2016;5;15;49.2;260.59999999999997
2016;5;16;50.475;11.65
2016;5;17;54.35;260.3
2016;5;18;56.425;11.100000000000001
2016;5;19;58.75;11.675
2016;5;20;59.0;10.625
2016;5;21;59.525;10.55
2016;5;22;57.55;10.725
2016;5;23;61.175000000000004;10.774999999999999
2016;5;24;62.45;9.875
2016;5;25;69.3;11.575
2016;5;26;71.9;12.225000000000001
2016;5;27;72.825;260.65
2016;5;28;71.875;12.274999999999999
2016;5;29;70.525;11.525
2016;5;30;67.6;10.74
2016;5;31;54.125;260.47499999999997
2016;6;1;55.325;12.825
2016;6;2;57.075;261.8
2016;6;3;59.175;13.2
2016;6;4;61.425000000000004;261.425
2016;6;5;60.725;11.024999999999999
2016;6;6;59.625;10.575
2016;6;7;53.050000000000004;12.075000000000001
2016;6;8;47.08;8.6
2016;6;9;54.67999999999999;11.56
2016;6;10;60.44;11.14
2016;6;11;63.075;13.0
2016;6;12;62.074999999999996;259.325
2016;6;13;60.7;12.2
2016;6;14;62.475;260.09999999999997
2016;6;15;67.625;11.625
2016;6;16;72.625;12.774999999999999
2016;6;17;74.78;210.08
2016;6;18;74.78;11.64
2016;6;19;75.8;210.6
2016;6;20;74.2;12.625
2016;6;21;74.8;13.625
2016;6;22;74.72500000000001;13.05
2016;6;23;70.60625;14.58125
2016;6;24;69.7;13.2
2016;6;25;67.775;11.5
2016;6;26;69.275;11.725
2016;6;27;68.97500000000001;11.25
2016;6;28;59.825;13.025
2016;6;29;62.074999999999996;13.774999999999999
2016;6;30;65.2;13.45
2016;7;1;65.825;13.575
2016;7;2;69.57499999999999;262.09999999999997
2016;7;3;72.95;13.125
2016;7;4;73.525;260.4
2016;7;5;66.25;12.5
2016;7;6;63.6;13.475
2016;7;7;68.125;13.775
2016;7;8;66.825;11.425
2016;7;9;61.25;8.025
2016;7;10;64.475;12.274999999999999
2016;7;11;66.7;10.680000000000001
2016;7;12;66.17500000000001;12.35
2016;7;13;71.975;11.95
2016;7;14;75.2;12.774999999999999
2016;7;15;74.97999999999999;11.540000000000001
2016;7;16;77.03999999999999;62.25500000000001
2016;7;17;74.325;12.899999999999999
2016;7;18;71.9;261.625
2016;7;19;74.0;261.05
2016;7;20;72.58;9.2
2016;7;21;72.52;9.22
2016;7;22;66.715;5.590000000000001
2016;7;23;66.53;6.2
2016;7;24;68.275;7.4625
2016;7;25;70.16;8.8
2016;7;26;68.03;9.09
2016;7;27;69.42;7.12
2016;7;28;70.35;9.8
2016;7;29;72.125;11.649999999999999
2016;7;30;75.5;260.5
2016;7;31;77.7;11.8
2016;8;1;77.2;9.2
2016;8;2;76.07500000000002;12.325
2016;8;3;75.25;11.525
2016;8;4;75.6;11.149999999999999
2016;8;5;72.55000000000001;11.725000000000001
2016;8;6;74.5;12.225000000000001
2016;8;7;77.86666666666666;345.2
2016;8;8;76.27499999999999;11.225
2016;8;9;68.7;8.8
2016;8;10;69.45;12.25
2016;8;11;73.0;11.425
2016;8;12;76.025;10.05
2016;8;13;78.25;259.225
2016;8;14;77.2;258.95
2016;8;15;67.9;10.0
2016;8;16;66.55999999999999;10.540000000000001
2016;8;17;73.41;62.515
2016;8;18;75.0;259.875
2016;8;19;76.52000000000001;209.17999999999998
2016;8;20;78.825;12.375
2016;8;21;78.125;12.625
2016;8;22;76.30499999999999;11.67
2016;8;23;74.04;61.07500000000001
2016;8;24;74.96;10.940000000000001
2016;8;25;73.415;61.87000000000002
2016;8;26;64.25;10.445
2016;8;27;62.64999999999999;10.425
2016;8;28;68.5625;12.875
2016;8;29;58.04;10.88
2016;8;30;61.925;12.225000000000001
2016;8;31;65.67999999999999;9.64
2016;9;1;52.075;11.3
2016;9;2;54.080000000000005;10.440000000000001
2016;9;3;56.7;10.92
2016;9;4;60.349999999999994;10.825000000000001
2016;9;5;62.8;10.5
2016;9;6;59.125;11.35
2016;9;7;53.95;260.22499999999997
2016;9;8;54.7;10.149999999999999
2016;9;9;53.25;10.825
2016;9;10;52.349999999999994;10.225000000000001
2016;9;11;50.7;10.85
2016;9;12;52.43333333333334;12.033333333333333
2016;9;13;55.150000000000006;9.75
2016;9;14;50.225;10.475000000000001
2016;9;15;47.65;9.774999999999999
2016;9;16;48.43333333333334;10.266666666666666
2016;9;17;48.525000000000006;10.1
2016;9;18;48.425000000000004;9.175
2016;9;19;45.824999999999996;7.25
2016;9;20;45.2;9.1
2016;9;21;47.60000000000001;5.425000000000001
2016;9;22;52.6;6.75
2016;9;23;50.574999999999996;9.85
2016;9;24;51.10000000000001;5.8
2016;9;25;54.260000000000005;206.42
2016;9;26;50.720000000000006;7.5
2016;9;27;47.7;4.380000000000001
2016;9;28;45.9;7.980000000000001
2016;9;29;46.800000000000004;5.175
2016;9;30;48.33;7.99
2016;10;1;53.08;5.99
2016;10;2;55.330000000000005;207.09
2016;10;3;57.42999999999999;7.660000000000001
2016;10;4;56.779999999999994;9.440000000000001
2016;10;5;55.11;10.88
2016;10;6;49.81;8.319999999999999
2016;10;7;50.910000000000004;8.74
2016;10;8;51.29;5.62
2016;10;9;43.989999999999995;207.07
2016;10;10;38.95;9.3
2016;10;11;36.260000000000005;9.940000000000001
2016;10;12;36.220000000000006;11.33
2016;10;13;34.77;10.39
2016;10;14;35.86;9.59
2016;10;15;37.339999999999996;8.129999999999999
2016;10;16;35.11;8.49
2016;10;17;33.98;10.610000000000001
2016;10;18;36.35;9.92
2016;10;19;36.97;9.47
2016;10;20;36.69;9.26
2016;10;21;35.94;8.629999999999999
2016;10;22;35.519999999999996;8.51
2016;10;23;31.116666666666667;77.14333333333333
2016;10;24;29.139999999999997;10.705
2016;10;25;30.410000000000004;10.83
2016;10;26;29.919999999999998;11.19
2016;10;27;31.110000000000003;10.465
2016;10;28;30.15;9.469999999999999
2016;10;29;29.370000000000005;8.805000000000001
2016;10;30;30.683333333333337;4.641666666666667
2016;10;31;30.485000000000003;5.95
2016;11;1;25.825000000000003;8.970833333333333
2016;11;2;23.745833333333337;7.629166666666667
2016;11;3;25.004166666666666;8.15
2016;11;4;31.1875;6.279166666666666
2016;11;5;28.891666666666666;7.879166666666666
2016;11;6;25.700000000000003;8.275
2016;11;7;30.758333333333336;4.570833333333333
2016;11;8;40.2875;7.1125
2016;11;9;32.64166666666666;8.475
2016;11;10;31.9875;6.6375
2016;11;11;38.05833333333333;5.608333333333333
2016;11;12;29.737499999999997;7.783333333333334
2016;11;13;25.23333333333333;8.654166666666667
2016;11;14;23.77083333333334;9.737499999999999
2016;11;15;15.654166666666667;10.5375
2016;11;16;15.633333333333333;8.6
2016;11;17;18.85833333333333;10.383333333333333
2016;11;18;18.533333333333335;10.683333333333332
2016;11;19;18.891666666666666;11.079166666666666
2016;11;20;15.725;11.441666666666668
2016;11;21;13.350000000000001;52.84583333333333
2016;11;22;16.158333333333335;52.84583333333333
2016;11;23;20.133333333333336;52.895833333333336
2016;11;24;22.275000000000002;52.9625
2016;11;25;25.941666666666666;6.716666666666666
2016;11;26;26.995833333333337;6.375
2016;11;27;29.629166666666666;6.454166666666666
2016;11;28;33.612500000000004;5.670833333333333
2016;11;29;28.1875;7.720833333333332
2016;11;30;11.241666666666667;9.041666666666666
2016;12;1;8.791666666666668;9.770833333333334
2016;12;2;16.17083333333333;9.695833333333335
2016;12;3;15.729166666666666;8.554166666666667
2016;12;4;14.333333333333334;9.033333333333333
2016;12;5;15.774999999999999;8.608333333333334
2016;12;6;19.591666666666665;5.033333333333334
2016;12;7;1.7458333333333333;9.5
2016;12;8;5.891666666666667;7.2124999999999995
2016;12;9;18.958333333333332;7.729166666666665
2016;12;10;23.058333333333334;7.6916666666666655
2016;12;11;10.874999999999998;10.454166666666667
2016;12;12;4.5125;8.591666666666667
2016;12;13;-2.3041666666666667;9.933333333333334
2016;12;14;-3.545833333333333;8.804166666666667
2016;12;15;-0.8625000000000003;7.337500000000001
2016;12;16;-8.791666666666666;9.316666666666668
2016;12;17;-2.579166666666667;7.224999999999999
2016;12;18;20.03333333333333;6.991666666666666
2016;12;19;24.5125;5.325
2016;12;20;-7.304166666666667;51.354166666666664
2016;12;21;10.4125;8.0875
2016;12;22;15.733333333333334;10.549999999999999
2016;12;23;21.3125;8.8375
2016;12;24;23.2625;8.4125
2016;12;25;23.012500000000003;6.5249999999999995
2016;12;26;22.71666666666667;7.945833333333333
2016;12;27;25.891666666666666;7.633333333333334
2016;12;28;28.38333333333333;7.166666666666665
2016;12;29;25.274999999999995;6.983333333333333
2016;12;30;23.066666666666666;8.604166666666666
2016;12;31;25.675;8.370833333333332
2017;1;1;28.8773544973545;7.504344051010719
2017;1;2;30.176836250169586;5.995263871930538
2017;1;3;27.8437728937729;7.29920227920228
2017;1;4;11.577614977614978;8.566221679555014
2017;1;5;19.216441459774796;4.992427079093745
2017;1;6;18.199500746167413;6.261117894451227
2017;1;7;7.50908017908018;5.327254103920771
2017;1;8;-0.004437661104327578;7.885059015059014
2017;1;9;-0.27645773979107396;7.23949124949125
2017;1;10;11.289579432912765;7.951674128340794
2017;1;11;18.611986161986163;8.25691629358296
2017;1;12;13.833781033781035;7.732298195631529
2017;1;13;21.17061321394655;7.898549721883056
2017;1;14;20.2302035002035;8.27664767331434
2017;1;15;15.746606973273638;8.684320987654322
2017;1;16;8.132154388821055;9.176980056980058
2017;1;17;7.231088047754715;37.12376882376883
2017;1;18;11.258428978428977;8.166752136752136
2017;1;19;16.84652964319631;8.726767060100393
2017;1;20;22.59718491385158;7.742024148690815
2017;1;21;17.264420024420023;8.955021028354361
2017;1;22;16.33081942748609;8.457288020621355
2017;1;23;19.087758784425446;9.259354226020895
2017;1;24;25.58618504951838;6.019173789173791
2017;1;25;10.748498168498168;7.262972459639126
2017;1;26;-3.2340754307420974;9.22378374711708
2017;1;27;-1.6952475919142584;58.40053452720119
2017;1;28;-2.3164346764346764;45.945059015059016
2017;1;29;-7.809796499796501;25.134304707638048
2017;1;30;-5.184586894586895;17.889905033238367
2017;1;31;-0.5251051417718084;46.165687152353826
2017;2;1;12.26765296431963;6.1161945461945475
2017;2;2;16.002303622303618;7.086160629493964
2017;2;3;6.085885225885226;10.007548500881834
2017;2;4;1.0205236738570067;21.855866232532904
2017;2;5;6.188141364808033;5.8182566815900145
2017;2;6;-0.415095645095645;9.591066341066343
2017;2;7;-5.795894722561389;10.147142857142859
2017;2;8;0.25021164021164016;10.631439424772758
2017;2;9;10.899165649165647;8.330872337539004
2017;2;10;22.12678198344865;7.612321258987925
2017;2;11;16.341416361416364;8.534789038122371
2017;2;12;18.194486501153172;8.79171211504545
2017;2;13;19.057411477411478;8.69273368606702
2017;2;14;16.567948717948717;3.980934744268078
2017;2;15;16.356532356532355;6.204585537918872
2017;2;16;15.29237959571293;9.77342965676299
2017;2;17;10.427841541174875;10.209805996472664
2017;2;18;21.623265499932167;6.219470899470901
2017;2;19;30.196798263464927;9.455181115181116
2017;2;20;33.122961606294936;9.235266585266585
2017;2;21;33.25979921313255;8.261637498304166
2017;2;22;33.31089675756343;6.582085198751866
2017;2;23;32.00527608194275;7.6218070818070816
2017;2;24;32.91121557454891;8.345847239180573
2017;2;25;33.24677520010854;7.0415479582146245
2017;2;26;24.415193325193325;10.464877221543889
2017;2;27;26.54917243250577;6.873671143671144
2017;2;28;27.254371184371184;9.778753222086557
2017;3;1;26.92682811016144;10.377171347171346
2017;3;2;32.46412020078687;9.780366300366302
2017;3;3;33.16871930538598;8.106980056980056
2017;3;4;33.52002849002849;8.624144620811288
2017;3;5;34.11936914936915;30.00694614027948
2017;3;6;35.83512684846017;17.365303215303214
2017;3;7;31.847065527065524;9.195582688916025
2017;3;8;29.11064306064306;7.156330212996879
2017;3;9;27.370979514312847;18.597107583774253
2017;3;10;26.466672093338758;32.71933387600055
2017;3;11;28.134615384615387;26.57438475105142
2017;3;12;26.336361416361413;100.87562338895673
2017;3;13;27.11978021978022;109.58007326007326
2017;3;14;28.367286663953333;59.911665988332665
2017;3;15;28.666818613485287;67.77870166870167
2017;3;16;31.479340659340664;75.5401329534663
2017;3;17;29.7674942341609;21.78958757292091
2017;3;18;29.109529236195897;8.542078415411748
2017;3;19;28.981277981277987;8.111851851851853
2017;3;20;30.32137566137566;8.542744539411204
2017;3;21;30.814079500746168;51.43775607108941
2017;3;22;31.813321123321128;72.96057251390586
2017;3;23;32.023265499932165;8.940740740740742
2017;3;24;36.45196988196987;9.902642789309455
2017;3;25;32.72528150861485;7.046617826617826
2017;3;26;32.107948717948716;10.76986161986162
2017;3;27;32.601280694614026;8.05878442545109
2017;3;28;32.615232668566;8.693348256681588
2017;3;29;27.302755392755394;10.35041107041107
2017;3;30;24.119730023063354;11.445328991995659
2017;3;31;24.17132003798671;20.756617826617827
